Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,ratio_years_company,BadLiveLevel,ratio_mincome_x_level
37,19,2,1,0,3,2,8.941545475242885,1,1,13,3,4,0,2,3,10,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0.9751149796632235
39,4,4,4,1,2,3,8.683215975240689,4,0,14,3,3,1,1,4,15,5,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.23529411764705882,0,1.0120022528187222
34,19,2,2,0,3,4,7.886832998955057,0,0,11,3,3,1,2,3,2,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.9990293411452551
22,7,1,4,0,3,2,7.813187267521416,1,1,23,4,1,0,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,0.9897005970775083
35,2,3,4,1,3,4,7.608374474380783,1,0,13,3,1,0,3,3,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.9637568513665854
32,8,3,3,0,4,4,8.733916174927524,1,0,15,3,3,2,4,4,10,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,1.0179112059586346
33,2,3,4,1,3,2,8.546363568716018,8,0,15,3,4,0,2,2,11,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6153846153846154,0,0.9960525235822809
38,16,3,2,1,3,2,8.342601680684194,2,0,12,3,2,0,5,4,3,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0,0.9723046990072868
23,9,3,4,0,3,1,7.490529402060711,1,0,19,3,1,1,3,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0.9488293532221801
33,9,3,1,0,3,4,7.930925372483388,0,0,13,3,2,1,5,3,14,4,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1.0046145456096296
23,7,3,3,0,3,4,7.730174795246222,1,1,21,4,2,1,2,3,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0.9791853629531249
42,2,4,1,0,2,4,8.822027322685583,3,0,23,4,2,0,6,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.21428571428571427,0,1.028180290625405
40,2,2,4,1,3,2,8.651024539049757,7,0,12,3,3,2,5,3,5,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.875,0,1.008250439430735
58,23,4,1,0,3,3,7.771910256435763,1,0,12,3,4,2,3,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.9844720160748666
35,3,3,3,0,2,3,7.156176637480615,1,0,18,3,3,2,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9064767102598144
42,23,5,1,1,3,4,9.67990640549087,2,0,14,3,2,0,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.125,0,1.0040547378767106
30,23,3,1,0,1,3,7.868636894184167,1,0,25,4,3,3,2,2,10,0,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0.996724430851975
36,2,1,2,0,2,4,8.265392930852224,1,0,21,4,4,0,2,2,10,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1,0,0.9633062554594048
34,3,2,4,1,1,4,8.704502289721232,5,0,12,3,1,0,3,3,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333334,0,1.0144831076390954
28,1,2,3,0,3,4,7.903596289614301,1,0,15,3,2,1,2,3,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1.0011527561110531
25,4,1,3,0,2,1,8.356319965828153,1,0,12,3,1,0,1,4,5,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0.973903523165304
27,11,1,2,0,3,1,7.649692623711514,0,0,14,3,2,0,3,4,5,1,4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.9689906433726658
29,1,4,1,0,2,1,7.767687277186908,6,0,13,3,3,0,2,1,9,0,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5454545454545454,0,0.9839370890417706
32,8,2,3,1,2,2,8.56197533418813,1,1,11,3,4,0,2,3,13,11,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.07692307692307693,0,0.9978720270788316
48,1,4,4,1,2,1,9.642317574624458,7,0,11,3,1,1,3,1,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3333333333333333,0,1.0001558113642333
36,7,3,1,1,4,1,8.442469645220301,2,0,16,3,4,1,2,2,15,6,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11764705882352941,0,0.9839440046957716
24,9,3,3,0,2,2,7.899153483343097,1,0,11,3,3,3,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,1.000589983471827
40,2,3,3,0,3,4,8.447199819595703,1,0,13,3,3,0,4,3,9,8,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,0,0.9844952920457329
29,23,1,4,1,2,1,8.900685318713995,1,0,13,3,1,1,3,1,11,3,10,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09090909090909091,0,0.9706589993393497
34,4,4,3,1,3,3,8.785539527561276,9,0,15,3,1,1,3,3,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.5,0,1.0239277497498265
53,3,4,3,0,3,3,9.774801544908083,3,1,16,3,4,3,5,2,5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.14285714285714285,0,1.0138977994045861
34,5,2,2,0,2,4,8.290794347381356,1,0,14,3,3,1,3,4,15,4,13,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.06666666666666667,0,0.9662667128320611
41,1,3,4,0,3,4,7.931284761525891,3,0,22,4,1,1,3,3,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,1.0046600696112653
35,6,1,3,0,3,3,8.162516250140179,0,1,14,3,4,0,3,3,3,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1.0339502855639773
30,28,2,4,1,3,4,8.661466680572662,1,0,13,3,4,2,2,3,10,1,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.09090909090909091,0,1.0094674390741347
28,10,3,3,1,3,3,8.205491613120236,3,0,13,3,4,0,4,4,8,1,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.3,0,0.9563249401651136
29,28,4,3,1,3,4,7.83002808253384,4,0,22,4,1,1,1,3,7,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36363636363636365,0,0.9918338320944587
41,7,2,2,1,4,3,8.124743020385568,1,0,13,3,3,0,3,3,10,0,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.1,0,1.029165530410714
47,9,4,2,1,3,3,7.652545692693921,4,0,12,3,3,0,2,3,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,0,0.9693520431418904
54,5,2,1,0,3,1,9.873389104712095,4,0,11,3,3,1,4,2,4,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0,1.0012863690108817
43,6,3,1,1,2,3,9.872667455196241,7,0,13,3,4,0,2,3,16,6,14,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3333333333333333,0,1.0012131846345989
28,24,3,3,0,3,2,7.786967002614872,1,1,17,3,3,3,3,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9863792621414561
44,2,3,3,1,4,4,8.972083182851925,1,1,19,3,2,1,2,3,8,6,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1111111111111111,0,0.9784452513949503
38,2,3,1,0,3,2,7.860570785538664,5,0,13,3,4,3,3,3,11,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38461538461538464,0,0.9957026925690939
50,28,3,4,0,2,1,9.292381082312392,4,1,13,3,2,1,3,3,3,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,1.0133751503238693
29,6,1,2,1,3,4,8.049427057110695,1,0,13,3,1,1,5,3,10,0,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0,1.0196252171850901
41,9,1,3,0,3,3,9.010669176847115,3,1,13,3,3,1,2,3,9,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0.9826532242620661
31,1,4,3,0,1,3,8.377011160816375,0,0,12,3,4,1,2,3,5,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.976315018629807
43,9,3,1,0,3,3,7.79934339821592,4,0,13,3,3,0,2,2,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5714285714285714,0,0.9879469867711912
20,9,3,4,1,3,4,7.751045117971802,1,1,14,3,2,0,3,3,2,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,0.9818290178605874
35,18,2,3,0,3,4,9.14452103093889,2,0,11,3,3,0,2,3,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0,0.9972503594376315
22,8,1,3,1,3,1,7.782807262839695,1,1,17,3,3,0,6,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9858523456862096
32,10,4,4,0,3,4,8.444407421690585,8,0,13,3,3,0,2,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,0,0.984169846614132
45,10,2,1,0,3,4,7.884199933676039,3,0,21,4,4,2,3,2,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.375,0,0.9986958093624422
44,17,3,4,0,1,3,7.736743682453495,2,0,13,3,4,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3333333333333333,0,0.9800174473981245
29,27,3,2,1,3,3,8.374707543119483,4,0,12,3,1,1,3,2,8,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.36363636363636365,0,0.9760465390358944
27,10,2,4,0,3,1,9.081824949740755,1,0,21,4,3,2,4,2,9,1,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,0,0.9904130751994923
40,10,4,4,1,4,3,7.7025561132685825,3,1,13,3,3,1,3,3,7,1,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3,0,0.9756868897810573
32,1,3,4,0,2,3,8.224431573221159,0,1,14,3,4,0,2,1,3,1,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,1.0417931325511751
34,19,3,2,1,2,4,7.982757702011113,1,0,12,3,2,0,3,3,10,8,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,1.0111801744273015
31,3,2,3,0,3,1,8.028129059431759,1,1,13,3,4,1,3,4,4,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,1.0169273884632548
42,26,3,3,1,3,2,9.512369038134885,5,0,14,3,4,1,2,4,20,4,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21739130434782608,0,0.9866768128825445
60,7,4,2,0,4,4,8.560444233410552,0,1,18,3,2,1,3,3,11,1,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.9976935819681008
44,24,3,4,0,3,3,8.058960017769417,3,1,22,4,4,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15789473684210525,1,1.0208327623945943
19,3,1,2,1,3,2,7.302496423727326,1,0,14,3,4,0,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0.9250111155996933
26,23,3,1,1,3,4,7.967973179662935,1,0,22,4,2,2,3,1,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,1.0093074110985225
28,2,4,1,0,1,4,8.150467911624004,5,1,13,3,4,0,4,2,3,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,1.0324241161000995
45,4,2,3,0,3,2,8.400209835930418,1,0,12,3,2,0,5,2,9,0,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1111111111111111,0,0.9790187532305314
50,28,1,4,0,4,3,8.07775756373692,1,1,11,3,3,3,3,3,20,3,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.05,0,1.0232138575649308
54,3,3,4,0,3,4,9.785829509067895,3,0,14,3,1,0,2,3,10,0,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.08333333333333333,0,1.0150416823307178
28,16,2,2,0,4,1,8.641532465671846,0,0,19,3,3,0,2,3,8,0,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0071441673225947
40,26,2,3,1,2,4,8.394573477868327,3,1,13,3,4,1,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.1875,1,0.9783618529446474
37,9,2,2,0,2,2,8.340456012916183,1,0,14,3,1,2,2,3,5,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0.9720546279942868
31,1,3,4,0,1,1,8.517992871586802,1,0,21,4,2,0,6,3,10,8,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,0.9927460056411551
32,5,4,4,0,2,4,9.177817180270623,8,0,24,4,2,0,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,1.069646509873295
32,1,4,3,1,3,4,9.251770181739323,1,0,19,3,3,2,3,3,14,5,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.07142857142857142,0,1.0089463524615692
40,26,3,3,0,3,1,9.035629778183564,1,0,14,3,2,1,3,2,7,7,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.125,0,1.0530750032281946
33,4,3,4,0,3,2,8.024862150286411,5,0,15,3,4,2,2,2,9,1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.45454545454545453,0,0.9352731289658419
42,10,3,3,1,3,1,9.72913416539135,0,0,14,3,3,1,5,3,20,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1.0091609200537508
36,10,4,2,0,3,4,9.208438564686587,1,0,14,3,4,0,3,2,10,9,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,1.004220848464733
19,9,2,3,0,3,1,7.845024417241484,1,0,25,4,3,0,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,0.9937334258077473
37,10,3,2,1,3,2,8.278174290943738,1,0,11,3,1,1,2,1,8,7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.125,0,1.0486007512600863
28,7,3,3,0,3,1,8.496786381638575,0,0,14,3,4,0,5,3,4,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0.9902744541257744
33,5,4,4,1,3,2,9.38252741428954,6,0,11,3,2,2,2,3,10,8,8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0,1.0232060055061185
30,7,4,4,1,3,1,8.472195825485501,7,0,14,3,2,2,3,3,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.875,0,0.9874085000488593
25,9,2,1,0,2,1,8.38958706681109,3,0,12,3,1,0,2,3,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,1.0627134669832
26,1,1,1,1,2,3,7.60489448081162,1,0,13,3,3,2,5,3,5,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0.9633160387256874
40,2,4,3,1,3,3,7.601901959875166,2,0,14,3,2,3,2,3,5,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,0.9629369745030895
36,5,4,2,1,3,1,8.988321188323683,4,0,12,3,3,2,6,3,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4444444444444444,0,0.9802160775255342
32,2,4,3,0,2,2,9.20109779060925,7,1,12,3,3,0,3,2,2,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0,1.0723597937737377
25,10,4,3,0,3,4,8.507344855361422,0,0,14,3,2,0,4,3,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0.9915050119311217
33,1,3,3,1,4,1,8.589885876809678,2,0,19,3,1,2,3,3,5,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,1.0011249154200796
43,15,2,3,0,2,3,9.775881427930981,1,0,24,4,1,1,3,3,14,6,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.07142857142857142,0,1.0140098109902436
40,9,4,2,1,3,3,9.51044496442652,9,0,17,3,3,0,3,2,18,2,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.45,0,1.0371559786562583
27,20,3,4,1,3,3,9.208538750029554,1,0,14,3,4,0,2,3,7,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,1.0732270148261625
45,26,3,1,0,2,1,8.386172928977834,1,0,15,3,1,1,2,3,10,4,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,0.9773827946756449
28,2,4,3,0,3,3,8.38548870041881,6,0,17,3,4,0,3,2,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.2,0,1.0621943247270884
40,1,4,1,0,3,4,7.786136437783072,8,0,19,3,3,2,3,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9862740540513646
38,1,4,4,0,3,2,8.003697339094368,0,1,11,3,2,1,2,3,6,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1.0138326094214083
35,27,4,4,0,3,3,8.83695515733143,2,0,16,3,2,1,3,3,7,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11764705882352941,0,1.029920084076861
49,1,2,3,1,2,3,9.544309478379278,7,1,12,3,4,0,2,3,7,0,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.28,0,0.989989856316421
44,5,3,2,0,3,2,9.809945808127765,7,0,11,3,3,1,5,3,22,3,10,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2692307692307692,0,0.9948524173655762
45,4,3,3,1,1,3,9.18574025510795,4,0,21,4,3,2,2,4,5,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4444444444444444,0,1.001745497671691
38,2,2,4,0,2,4,8.565983355585669,3,0,18,3,4,1,0,3,8,7,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.23076923076923078,0,0.9983391497088825
30,16,3,3,0,4,3,8.574518258035507,3,0,16,3,3,1,3,3,7,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0,0.9993338664741286
35,9,4,2,0,3,3,8.536799721055155,1,0,19,3,2,0,5,3,10,0,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0,0.9949378864010793
47,5,5,4,0,3,3,9.814710982145282,4,0,11,3,2,1,2,3,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.19047619047619047,0,0.9953356662013207
35,18,5,2,0,3,1,9.112727543109182,1,0,22,4,4,1,3,2,9,1,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1111111111111111,0,0.9937831393329721
56,8,4,4,0,3,2,9.889287203134987,6,0,14,3,1,0,4,3,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,1.0028986370046995
33,8,5,4,0,3,3,8.762333040602343,2,1,17,3,1,0,6,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,0,1.0212231047024831
31,2,3,2,0,3,4,8.222285073872717,6,1,13,3,3,1,2,1,2,2,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8571428571428571,1,1.0415212343342195
51,11,2,4,1,2,2,9.483644576482009,3,0,16,3,2,0,1,2,5,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.10344827586206896,0,0.9836973489696322
58,5,3,3,1,2,2,9.26416545867109,2,1,13,3,4,1,3,3,6,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,1.0102981120926875
25,4,1,4,0,3,4,8.213923595622743,1,1,15,3,2,1,3,4,7,5,6,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.14285714285714285,0,1.0404620814260523
49,1,3,3,1,3,1,8.183397369998433,2,0,16,3,2,1,2,3,4,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.2857142857142857,0,1.0365953081499926
50,24,3,4,0,3,3,9.544953739112396,3,1,18,3,4,1,2,3,12,1,5,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13636363636363635,0,0.9900566826899847
30,5,3,4,1,2,3,8.71915396346254,1,0,13,3,3,3,2,3,10,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,1.0161907153821308
42,28,4,4,1,2,4,8.41715183723601,0,0,11,3,4,3,4,4,6,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0.9809932916431894
31,26,1,1,0,3,3,7.976595409316577,1,0,17,3,4,1,1,2,5,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,1.010399593526022
29,8,1,3,1,1,1,9.181529290122063,3,0,13,3,3,1,3,3,7,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,1.0700791449180849
27,4,2,1,0,3,3,7.831220214604293,1,0,11,3,2,3,2,3,5,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0.991984840099454
45,7,3,1,0,3,1,8.558527054909215,1,0,18,3,1,1,2,3,24,9,11,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666666666666664,0,0.9333451312417836
34,2,2,4,0,3,3,8.302513718514158,2,0,11,3,4,0,3,2,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0.9676325696783992
35,7,4,3,1,3,4,8.557374981049069,1,1,11,3,4,0,2,3,10,0,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,0.997335869996736
40,20,4,1,0,3,4,9.24212969446559,4,0,20,4,4,1,6,3,11,11,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2857142857142857,0,1.007895014795402
50,9,3,3,0,3,3,9.869517032964975,4,1,16,3,3,1,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.14814814814814814,0,1.000893692026403
22,5,3,4,0,4,2,7.753194269884341,1,1,16,3,1,1,2,2,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.9821012520792516
24,7,3,1,1,3,3,7.967973179662935,1,1,16,3,4,1,4,3,6,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.16666666666666666,0,1.0093074110985225
35,11,2,4,0,3,4,8.51097389160232,1,0,11,3,4,1,3,3,5,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0.9919279650007934
46,5,2,2,0,3,2,8.52158353971753,8,1,22,4,4,1,2,3,4,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.993164487024986
39,6,3,2,1,3,2,9.033245134153809,4,0,18,3,4,0,3,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4444444444444444,0,0.9851152320000961
45,2,2,4,1,2,4,8.660600654710967,1,0,19,3,1,2,3,3,10,3,9,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0,1.0093665064098392
36,3,1,3,0,2,4,9.242420265439595,1,1,11,3,1,1,6,3,16,3,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0625,0,1.0079267028419698
39,18,2,1,0,3,3,8.419580362549237,0,0,11,3,1,0,6,3,8,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.9812763288375905
